iso3,concept_id,magnitude,breadth,n_slope_metrics,n_improving,n_flat,n_deteriorating
QAT,3,,,0,0,0,0
QAT,4,-0.0010592811289641274,,1,0,1,0
QAT,5,,,0,0,0,0
QAT,6,,,0,0,0,0
QAT,8,,,0,0,0,0
QAT,9,,,0,0,0,0
QAT,10,9.969627698476909e-18,,1,0,1,0
QAT,11,,,0,0,0,0
QAT,12,0.0009227261950077165,0.0,3,0,3,0
QAT,13,-0.02168908488883097,,2,0,1,1
QAT,14,0.002308316267831858,0.0,3,0,3,0
QAT,15,0.018982437312185824,0.8,5,4,1,0
QAT,16,-0.003042506377115801,-0.25,4,0,3,1
QAT,17,-0.0008300735536870906,,1,0,1,0
QAT,18,0.009054804124913522,0.3333333333333333,3,1,2,0
QAT,19,0.0037135614169051374,0.2,5,1,4,0
QAT,20,-0.03968262958432867,-0.5,4,0,2,2
QAT,21,0.0011490494594919426,0.2222222222222222,9,3,5,1
QAT,22,-2.3225425274407204e-05,0.0,8,0,8,0
QAT,23,-0.0002290414547042036,0.0,8,0,8,0
QAT,24,-0.003765140903050941,0.0,6,1,4,1
QAT,25,0.010332353752396783,,2,1,1,0
ROU,1,0.008952640855809298,0.0,5,1,3,1
ROU,2,-0.0002997013347854327,0.0,5,0,5,0
ROU,3,,,0,0,0,0
ROU,4,-0.009307299540929875,,2,0,2,0
ROU,5,,,0,0,0,0
ROU,6,-0.009041203502352237,,1,0,1,0
ROU,8,,,0,0,0,0
ROU,9,,,0,0,0,0
ROU,10,-0.004885765778511808,,1,0,1,0
ROU,11,,,0,0,0,0
ROU,12,0.0029380029150729726,0.2,5,1,4,0
ROU,13,-0.00023500993203320693,,2,0,2,0
ROU,14,0.006446625381745769,0.2,5,1,4,0
ROU,15,-0.012143211914195156,-0.2857142857142857,7,1,3,3
ROU,16,0.0031163786749380754,0.2,5,1,4,0
ROU,17,-0.012559905193480046,,2,0,1,1
ROU,18,-0.018278576651672387,-0.5,4,0,2,2
ROU,19,0.018629060799336957,0.6,5,3,2,0
ROU,20,-0.002338159610645682,-0.1111111111111111,9,4,0,5
ROU,21,-0.006063689626483469,0.0,9,3,3,3
ROU,22,-0.0009793403993662493,-0.125,8,0,7,1
ROU,23,0.010987256755938882,0.375,8,4,3,1
ROU,24,-0.00404881120432531,-0.3333333333333333,6,1,2,3
ROU,25,0.019464484012279803,0.6666666666666666,3,2,1,0
RUS,1,-0.008148931969936983,-0.4,5,0,3,2
RUS,2,-0.028946755527439676,-0.4,5,0,3,2
RUS,3,,,0,0,0,0
RUS,4,-0.005981003109937138,,2,0,2,0
RUS,5,,,0,0,0,0
RUS,6,-0.006990218985543967,,1,0,1,0
RUS,8,,,0,0,0,0
RUS,9,,,0,0,0,0
RUS,10,-0.008775092483774291,,1,0,1,0
RUS,11,,,0,0,0,0
RUS,12,-0.00010763046716607186,0.0,3,0,3,0
RUS,13,-0.0014260829966573887,,2,0,2,0
RUS,14,-0.007972127212708083,-0.4,5,1,1,3
RUS,15,-0.00880893272079147,-0.2857142857142857,7,0,5,2
RUS,16,-0.029341103450180532,-0.4,5,0,3,2
RUS,17,-0.008478128216523178,,2,0,1,1
RUS,18,-0.002517442839844319,0.0,4,0,4,0
RUS,19,-0.001355138333385266,0.0,5,0,5,0
RUS,20,-0.004398781497611424,-0.1111111111111111,9,2,4,3
RUS,21,-0.005082074610068241,-0.3333333333333333,9,1,4,4
RUS,22,-0.007179675370398497,-0.5,8,1,2,5
RUS,23,-0.04493273875181595,-0.5,8,0,4,4
RUS,24,0.0065693955869047605,-0.16666666666666666,6,2,1,3
RUS,25,0.005479007113953209,0.3333333333333333,3,1,2,0
SAU,1,0.005836347146364131,0.25,4,1,3,0
SAU,2,0.005674110632810696,0.25,4,1,3,0
SAU,3,,,0,0,0,0
SAU,4,0.01591769223361852,,1,1,0,0
SAU,5,,,0,0,0,0
SAU,6,,,0,0,0,0
SAU,8,,,0,0,0,0
SAU,9,,,0,0,0,0
SAU,10,5.098472189443496e-18,,1,0,1,0
SAU,11,,,0,0,0,0
SAU,12,-0.003860245469774726,-0.3333333333333333,3,0,2,1
SAU,13,0.025778097572069336,,2,1,0,1
SAU,14,0.0016911914912144013,0.0,3,0,3,0
SAU,15,0.002440995449306189,0.0,5,0,5,0
SAU,16,0.012874608836730094,0.5,4,2,2,0
SAU,17,-3.4778284814564e-18,,1,0,1,0
SAU,18,2.2289867958362628e-17,0.0,3,0,3,0
SAU,19,-5.650325598758271e-19,0.0,5,0,5,0
SAU,20,0.00011404179875912269,0.0,4,0,4,0
SAU,21,0.004327246325335685,0.2222222222222222,9,2,7,0
SAU,22,-0.007884251909505863,0.0,8,2,4,2
SAU,23,-0.033283387790271,-0.125,8,1,5,2
SAU,24,0.0008084997565829402,0.16666666666666666,6,1,5,0
SAU,25,-0.0011409705474176395,,2,0,2,0
SGP,1,4.633338524579466e-05,0.0,5,0,5,0
SGP,2,0.0001498380257904298,0.0,5,0,5,0
SGP,3,,,0,0,0,0
SGP,4,0.0007759206918004203,,2,0,2,0
SGP,5,,,0,0,0,0
SGP,6,0.001551841383600872,,1,0,1,0
SGP,8,,,0,0,0,0
SGP,9,,,0,0,0,0
SGP,10,0.016851070456477896,,1,1,0,0
SGP,11,,,0,0,0,0
SGP,12,0.006482708237306603,0.4,5,2,3,0
SGP,13,-1.8132981387936308e-17,,2,0,2,0
SGP,14,0.00028340820913266607,0.0,5,0,5,0
SGP,15,0.010532724731763273,0.2857142857142857,7,3,3,1
SGP,16,0.003967593031265769,0.2,5,1,4,0
SGP,17,0.0049533358130101355,,2,0,2,0
SGP,18,0.00019275313832835868,-0.25,4,0,3,1
SGP,19,1.85739388901023e-17,0.0,5,0,5,0
SGP,20,-0.001889289263601172,-0.1111111111111111,9,1,6,2
SGP,21,-0.001150449852335703,0.0,9,0,9,0
SGP,22,0.0025169020691312607,0.0,8,0,8,0
SGP,23,0.017224802193751332,0.375,8,3,5,0
SGP,24,-0.0014702982648541168,0.0,6,0,6,0
SGP,25,0.0007722232740688548,0.0,3,0,3,0
SLV,1,-0.017993245060195444,-0.4,5,0,3,2
SLV,2,0.007614724790877385,0.4,5,2,3,0
SLV,3,,,0,0,0,0
SLV,4,-0.00965821876009681,,2,0,1,1
SLV,5,,,0,0,0,0
SLV,6,-0.019316437520193647,,1,0,0,1
SLV,8,,,0,0,0,0
SLV,9,,,0,0,0,0
SLV,10,-0.03268963024175113,,1,0,0,1
SLV,11,,,0,0,0,0
SLV,12,-0.005362962201180501,-0.3333333333333333,3,0,2,1
SLV,13,0.025966132350513788,,2,1,1,0
SLV,14,-0.01840241941864653,-0.8,5,0,1,4
SLV,15,-0.004590967849758652,-0.2857142857142857,7,2,1,4
SLV,16,0.017586829336158367,0.4,5,2,3,0
SLV,17,0.013419126188358235,,2,1,0,1
SLV,18,0.00665056988833065,0.5,4,2,2,0
SLV,19,-0.011501854186374658,-0.6,5,0,2,3
SLV,20,-0.023107169954798376,-0.6666666666666666,9,0,3,6
SLV,21,-0.0266468445110603,-0.5555555555555556,9,0,4,5
SLV,22,0.04441921064031147,0.5,8,4,4,0
SLV,23,-0.0036411788238583007,-0.25,8,1,4,3
SLV,24,-0.0205803447887736,-0.5,6,1,1,4
SLV,25,-0.006132453187597575,-0.3333333333333333,3,0,2,1
SRB,1,-0.008940890973941601,-0.4,5,0,3,2
SRB,2,0.0026509349601383713,0.2,5,1,4,0
SRB,3,,,0,0,0,0
SRB,4,-0.010247825507386617,,2,0,1,1
SRB,5,,,0,0,0,0
SRB,6,-0.009373199160652754,,1,0,1,0
SRB,8,,,0,0,0,0
SRB,9,,,0,0,0,0
SRB,10,-2.234507842226577e-17,,1,0,1,0
SRB,11,,,0,0,0,0
SRB,12,-0.004290666351655954,-0.3333333333333333,3,0,2,1
SRB,13,0.018779862689891055,,2,2,0,0
SRB,14,-0.020395600346141147,-0.2,5,0,4,1
SRB,15,-0.011452904753237488,-0.2857142857142857,7,0,5,2
SRB,16,-0.019911233019348523,-0.2,5,0,4,1
SRB,17,-0.0076745288160043985,,2,0,1,1
SRB,18,-0.014226670277272936,-0.75,4,0,1,3
SRB,19,-0.010070635770232506,-0.4,5,0,3,2
SRB,20,-0.009023121833716657,-0.4444444444444444,9,1,3,5
SRB,21,-0.019819275943360377,-0.3333333333333333,9,1,4,4
SRB,22,-0.0067480844055167865,-0.25,8,0,6,2
SRB,23,0.001106792891198696,0.125,8,1,7,0
SRB,24,-0.031887075102406355,-0.5,6,0,3,3
SRB,25,-0.001849947313930491,0.0,3,0,3,0
SVK,1,-0.00677194467029585,-0.2,5,0,4,1
SVK,2,0.0002633394719875,0.0,5,0,5,0
SVK,3,,,0,0,0,0
SVK,4,-0.023510425842865133,,2,0,0,2
SVK,5,,,0,0,0,0
SVK,6,-0.011631749882606774,,1,0,0,1
SVK,8,,,0,0,0,0
SVK,9,,,0,0,0,0
SVK,10,-5.189934830869905e-17,,1,0,1,0
SVK,11,,,0,0,0,0
SVK,12,-0.0029946081844220334,-0.2,5,0,4,1
SVK,13,0.000617517356373674,,2,0,2,0
SVK,14,-0.02413497433928392,-0.8,5,0,1,4
SVK,15,-0.0012146608120472504,-0.14285714285714285,7,1,4,2
SVK,16,-0.005561342137317256,-0.2,5,0,4,1
SVK,17,-0.009752639222303973,,2,0,1,1
SVK,18,-0.005525098402712193,-0.25,4,0,3,1
SVK,19,-0.026587510084583977,-0.8,5,0,1,4
SVK,20,0.0012867494248333348,0.1111111111111111,9,2,6,1
SVK,21,-0.020123984426172123,-0.5555555555555556,9,0,4,5
SVK,22,-0.012605765639839681,-0.125,8,2,3,3
SVK,23,-0.00609322135398911,-0.25,8,1,4,3
SVK,24,-0.020887372557044703,-0.5,6,0,3,3
SVK,25,-0.04111885844707983,-1.0,3,0,0,3
SVN,1,-0.004459234285795105,-0.2,5,0,4,1
SVN,2,0.001172252765371493,0.0,5,1,3,1
SVN,3,,,0,0,0,0
SVN,4,-0.005390682563741996,,2,0,1,1
SVN,5,,,0,0,0,0
SVN,6,0.002288797189569876,,1,0,1,0
SVN,8,,,0,0,0,0
SVN,9,,,0,0,0,0
SVN,10,-0.0033991429676157345,,1,0,1,0
SVN,11,,,0,0,0,0
SVN,12,0.010598805361494745,0.4,5,2,3,0
SVN,13,-0.030707293300463505,,2,0,1,1
SVN,14,-0.005940506771859562,-0.2,5,0,4,1
SVN,15,-0.028506626091270155,-0.5714285714285714,7,0,3,4
SVN,16,0.0017023195183387522,-0.2,5,1,2,2
SVN,17,-0.004149615424297593,,2,0,2,0
SVN,18,-0.01091687500663923,-0.25,4,0,3,1
SVN,19,-0.02492496944973347,-0.4,5,0,3,2
SVN,20,-0.003942095731402588,-0.1111111111111111,9,0,8,1
SVN,21,0.0096212356408974,0.0,9,2,5,2
SVN,22,-0.002165005216207899,-0.125,8,0,7,1
SVN,23,-0.03145989215961724,-0.5,8,0,4,4
SVN,24,0.007378254882035325,0.3333333333333333,6,3,2,1
SVN,25,0.015334955890084078,0.0,3,1,1,1
SWE,1,-0.00027800031147489257,0.0,5,0,5,0
SWE,2,-0.0021467758505976575,-0.2,5,0,4,1
SWE,3,,,0,0,0,0
SWE,4,-0.00722052752929831,,2,0,1,1
SWE,5,,,0,0,0,0
SWE,6,-0.0013025520235450563,,1,0,1,0
SWE,8,,,0,0,0,0
SWE,9,,,0,0,0,0
SWE,10,1.7246351589630366e-17,,1,0,1,0
SWE,11,,,0,0,0,0
SWE,12,0.01148620347718235,0.2,5,1,4,0
SWE,13,-0.0002054282622668186,,2,0,2,0
SWE,14,-0.0055682825182295885,-0.2,5,0,4,1
SWE,15,-0.011395668693583114,-0.14285714285714285,7,0,6,1
SWE,16,-0.0021467758505976492,-0.2,5,0,4,1
SWE,17,0.0018776972095195816,,2,0,2,0
SWE,18,0.00038487597113785396,0.0,4,0,4,0
SWE,19,-0.000743549905923975,0.0,5,0,5,0
SWE,20,0.00024980584490088767,0.0,9,0,9,0
SWE,21,0.0020952514050991303,0.0,9,1,7,1
SWE,22,-0.007886027699118595,-0.125,8,0,7,1
SWE,23,-0.0022414319790240336,0.0,8,0,8,0
SWE,24,0.0038814930736313425,0.0,6,1,4,1
SWE,25,-0.00898556864589595,-0.3333333333333333,3,0,2,1
THA,1,0.022498162748972282,0.2,5,1,4,0
THA,2,0.022578470802359224,0.2,5,1,4,0
THA,3,,,0,0,0,0
THA,4,0.004828812423522306,,2,0,2,0
THA,5,0.007242263871877161,,1,0,1,0
THA,6,0.0010694746186705136,,1,0,1,0
THA,8,,,0,0,0,0
THA,9,,,0,0,0,0
THA,10,1.84003613903501e-17,,1,0,1,0
THA,11,,,0,0,0,0
THA,12,0.0010178949355453772,-0.25,4,0,3,1
THA,13,0.0058382712136194155,,2,1,1,0
THA,14,-0.0035753909261292626,0.0,5,1,3,1
THA,15,0.004444465179519003,0.14285714285714285,7,1,6,0
THA,16,0.0001459149870814853,-0.2,5,0,4,1
THA,17,-0.0013429250234073817,,2,0,2,0
THA,18,0.0009048943622141066,0.0,4,0,4,0
THA,19,0.0386918204742116,0.8,5,4,1,0
THA,20,0.01809039284904588,0.5555555555555556,9,6,2,1
THA,21,-0.005476779363953209,-0.1111111111111111,9,3,2,4
THA,22,-0.0006640888995058277,0.0,8,0,8,0
THA,23,0.003038197919719237,0.125,8,1,7,0
THA,24,0.0016720214044038376,0.16666666666666666,6,2,3,1
THA,25,-0.015815934407102116,-0.6666666666666666,3,0,1,2
TUR,1,0.016706597851891946,0.2,5,1,4,0
TUR,2,-6.449871578073409e-06,-0.2,5,1,2,2
TUR,3,,,0,0,0,0
TUR,4,-0.004709757999035984,,2,0,2,0
TUR,5,,,0,0,0,0
TUR,6,-0.0009794373253626527,,1,0,1,0
TUR,8,,,0,0,0,0
TUR,9,,,0,0,0,0
TUR,10,1.7164411125747756e-17,,1,0,1,0
TUR,11,,,0,0,0,0
TUR,12,-0.0007597428557459752,0.0,3,0,3,0
TUR,13,-0.0023681770074096926,,2,0,2,0
TUR,14,0.0008013345269719601,0.0,5,1,3,1
TUR,15,0.003114996982066127,0.0,7,1,5,1
TUR,16,-0.0006876079973009824,-0.4,5,0,3,2
TUR,17,-0.016225059979994814,,2,0,0,2
TUR,18,-0.001095279452204223,0.0,4,0,4,0
TUR,19,-0.006006217953376889,-0.2,5,0,4,1
TUR,20,0.004562848910683042,0.2222222222222222,9,2,7,0
TUR,21,-0.001697998204576366,0.0,9,2,5,2
TUR,22,0.002442900700928207,0.0,8,0,8,0
TUR,23,-0.02551888404501599,-0.125,8,0,7,1
TUR,24,0.0008778710805162292,0.0,6,1,4,1
TUR,25,-0.007235213455307727,-0.3333333333333333,3,0,2,1
UGA,1,-0.009469061662005281,-0.2,5,0,4,1
UGA,2,0.010645187424316395,0.6,5,3,2,0
UGA,3,,,0,0,0,0
UGA,4,-0.006382744377526865,,2,0,1,1
UGA,5,,,0,0,0,0
UGA,6,-0.010578585779128362,,1,0,0,1
UGA,8,,,0,0,0,0
UGA,9,,,0,0,0,0
UGA,10,-0.031861942947026385,,1,0,0,1
UGA,11,,,0,0,0,0
UGA,12,0.0070442097026596736,,2,1,1,0
UGA,13,-0.0001171459256434275,,2,0,2,0
UGA,14,-0.00030416910964810274,0.0,5,0,5,0
UGA,15,-0.010141730214248296,-0.2857142857142857,7,0,5,2
UGA,16,0.018378403434807716,0.2,5,3,0,2
UGA,17,-0.05078565346121733,,2,0,0,2
UGA,18,-0.010746774295573554,-0.5,4,0,2,2
UGA,19,0.017954833433136547,0.6,5,3,2,0
UGA,20,-0.0017526251325025721,-0.1111111111111111,9,0,8,1
UGA,21,-0.02452924162667624,-0.2222222222222222,9,1,5,3
UGA,22,-0.030297459930363587,-0.625,8,0,3,5
UGA,23,-0.004694673209136173,-0.125,8,0,7,1
UGA,24,-0.004733858306371655,0.0,6,1,4,1
UGA,25,0.003007858601278923,0.3333333333333333,3,1,2,0
UKR,1,0.020678043826322292,0.4,5,3,1,1
UKR,2,0.015312498335734717,0.0,5,2,1,2
UKR,3,,,0,0,0,0
UKR,4,0.0008065582913314509,,2,0,2,0
UKR,5,,,0,0,0,0
UKR,6,-0.002914455984682521,,1,0,1,0
UKR,8,,,0,0,0,0
UKR,9,,,0,0,0,0
UKR,10,0.017542149168563614,,1,1,0,0
UKR,11,,,0,0,0,0
UKR,12,0.0002468927543786582,0.0,4,0,4,0
UKR,13,-0.026627276194899817,,2,0,1,1
UKR,14,0.0021103585356453103,0.0,5,2,1,2
UKR,15,0.0038379774491130764,0.0,7,1,5,1
UKR,16,0.011518343549869305,0.2,5,3,0,2
UKR,17,-0.009502905757626837,,2,0,1,1
UKR,18,-0.0005116847361018511,0.0,4,0,4,0
UKR,19,0.011520779287879224,0.4,5,3,1,1
UKR,20,-0.003341714021618503,-0.1111111111111111,9,0,8,1
UKR,21,-0.0014367440318507729,0.0,9,3,3,3
UKR,22,-0.0012165286099271601,-0.375,8,1,3,4
UKR,23,-0.01776693892624529,-0.375,8,0,5,3
UKR,24,-0.006425771032440518,-0.16666666666666666,6,1,3,2
UKR,25,-0.009076785651587831,-0.6666666666666666,3,0,1,2
URY,1,-0.006739477023160416,-0.2,5,0,4,1
URY,2,4.221313760644056e-06,0.0,5,0,5,0
URY,3,,,0,0,0,0
URY,4,0.014800364316734588,,2,1,1,0
URY,5,,,0,0,0,0
URY,6,0.0076690532160661505,,1,0,1,0
URY,8,,,0,0,0,0
URY,9,,,0,0,0,0
URY,10,5.777539083732013e-17,,1,0,1,0
URY,11,,,0,0,0,0
URY,12,0.0012928312548414643,0.0,6,0,6,0
URY,13,6.90238961216983e-05,,2,0,2,0
URY,14,-0.0053444683227204205,-0.2,5,0,4,1
URY,15,-0.0014875525731279423,-0.14285714285714285,7,0,6,1
URY,16,0.02036319223550735,0.4,5,2,3,0
URY,17,-0.0336880774711932,,2,1,0,1
URY,18,-0.008765963318628283,-0.25,4,0,3,1
URY,19,0.016407104063304586,0.4,5,2,3,0
URY,20,0.0026059605436291305,0.1111111111111111,9,2,6,1
URY,21,0.015828806478854648,0.2222222222222222,9,3,5,1
URY,22,-0.00013503301226314263,0.0,8,2,4,2
URY,23,0.0006214518211013358,0.375,8,4,3,1
URY,24,0.005804749972641295,0.0,6,2,2,2
URY,25,0.020218677438312918,0.0,3,1,1,1
USA,1,-0.041290609478940137,-0.8,5,0,1,4
USA,2,-0.07343244831148234,-0.4,5,0,3,2
USA,3,,,0,0,0,0
USA,4,-0.031000664896137786,,2,0,0,2
USA,5,,,0,0,0,0
USA,6,-0.01662309304183507,,1,0,0,1
USA,8,,,0,0,0,0
USA,9,,,0,0,0,0
USA,10,-0.10237607897733061,,1,0,0,1
USA,11,,,0,0,0,0
USA,12,-0.013918125469620977,-0.25,4,0,3,1
USA,13,1.6292684030022997e-18,,2,0,2,0
USA,14,-0.05242324740667287,-1.0,5,0,0,5
USA,15,-0.025364304559907937,-0.8571428571428571,7,0,1,6
USA,16,-0.047964355124012065,-0.8,5,0,1,4
USA,17,-0.029720625627806578,,2,0,0,2
USA,18,0.0040510891662302135,0.25,4,1,3,0
USA,19,-0.09777568025942089,-1.0,5,0,0,5
USA,20,0.0006166635463798186,0.1111111111111111,9,3,4,2
USA,21,-0.04581693866935913,-0.5555555555555556,9,0,4,5
USA,22,-0.041467668992178054,-0.625,8,0,3,5
USA,23,-0.04684042289519632,-0.625,8,0,3,5
USA,24,-0.04104661236308243,-0.6666666666666666,6,0,2,4
USA,25,-0.07011063036884248,-1.0,3,0,0,3
VNM,1,-0.010608442654227657,-0.5,4,0,2,2
VNM,2,0.005651358445259749,0.2,5,1,4,0
VNM,3,,,0,0,0,0
VNM,4,-0.015370615498647667,,2,0,1,1
VNM,5,,,0,0,0,0
VNM,6,7.473775980572275e-05,,1,0,1,0
VNM,8,,,0,0,0,0
VNM,9,,,0,0,0,0
VNM,10,0.010157249907958738,,1,1,0,0
VNM,11,,,0,0,0,0
VNM,12,0.002332432889771883,0.0,3,0,3,0
VNM,13,-0.01253493865506185,,2,0,1,1
VNM,14,-0.009393930991467873,-0.6,5,0,2,3
VNM,15,-0.0012984424926953972,0.0,7,2,3,2
VNM,16,0.01684498217390737,0.2,5,1,4,0
VNM,17,0.00546990194272056,,2,0,2,0
VNM,18,0.008402675023253531,0.25,4,1,3,0
VNM,19,-0.017166583103414637,-0.4,5,0,3,2
VNM,20,0.0051915234122528724,0.1111111111111111,9,1,8,0
VNM,21,-0.009327958586748666,0.0,9,2,5,2
VNM,22,0.019886620202842806,0.375,8,4,3,1
VNM,23,-0.026071088156090726,0.0,8,1,6,1
VNM,24,0.010036916913472653,0.16666666666666666,6,1,5,0
VNM,25,-0.010702934852714398,-0.6666666666666666,3,0,1,2
ZAF,1,-0.013959553789773043,-0.2,5,0,4,1
ZAF,2,0.0043027433451023125,0.2,5,1,4,0
ZAF,3,,,0,0,0,0
ZAF,4,-0.003974248596538597,,2,0,2,0
ZAF,5,,,0,0,0,0
ZAF,6,-0.007948497193077173,,1,0,1,0
ZAF,8,,,0,0,0,0
ZAF,9,,,0,0,0,0
ZAF,10,0.0038571835093511716,,1,0,1,0
ZAF,11,,,0,0,0,0
ZAF,12,0.009538799691972763,0.3333333333333333,6,2,4,0
ZAF,13,-0.0012259482929547708,,2,1,0,1
ZAF,14,-0.002312882744463691,0.0,5,1,3,1
ZAF,15,-0.011436021616512622,-0.2857142857142857,7,0,5,2
ZAF,16,0.0052200856839918,0.2,5,1,4,0
ZAF,17,-0.004544062336347691,,2,0,2,0
ZAF,18,-0.00899076483372185,-0.5,4,0,2,2
ZAF,19,-0.017626092972804337,0.0,5,2,1,2
ZAF,20,0.006567336290407933,0.3333333333333333,9,3,6,0
ZAF,21,0.0030656863443207037,0.1111111111111111,9,1,8,0
ZAF,22,-6.954261368792482e-05,0.0,8,0,8,0
ZAF,23,0.0007443480237061262,0.0,8,1,6,1
ZAF,24,0.00045452115208987617,0.0,6,0,6,0
ZAF,25,0.005270132376728888,0.3333333333333333,3,1,2,0
AFG,1,-0.053755379952281544,-0.8,5,0,1,4
AFG,2,0.00436485460829553,0.2,5,1,4,0
AFG,3,,,0,0,0,0
AFG,4,-0.0014348187551549662,,2,0,2,0
AFG,5,,,0,0,0,0
AFG,6,-0.002869637510309939,,1,0,1,0
AFG,8,,,0,0,0,0
AFG,9,,,0,0,0,0
AFG,10,-0.09301437316818281,,1,0,0,1
AFG,11,,,0,0,0,0
AFG,12,-2.1381497859345513e-17,,2,0,2,0
AFG,13,-0.14535745277048245,,2,0,0,2
AFG,14,-0.00870748576287019,-0.4,5,1,1,3
AFG,15,0.032335438511266086,0.42857142857142855,7,4,2,1
AFG,16,-0.015516925459979566,0.0,5,1,3,1
AFG,17,0.001576967318203924,,2,0,2,0
AFG,18,-0.030942177466586365,-0.6666666666666666,3,0,1,2
AFG,19,,,0,0,0,0
AFG,20,-0.0010100845032949674,0.0,4,0,4,0
AFG,21,0.008030242160396306,0.0,9,3,3,3
AFG,22,-0.005226957960077594,-0.25,8,0,6,2
AFG,23,-0.09987419186803348,-1.0,8,0,0,8
AFG,24,0.0030055972806187683,0.0,6,1,4,1
AFG,25,-0.0009951127270658052,0.0,3,1,1,1
ALB,1,-0.004589942365373399,-0.2,5,0,4,1
ALB,2,-0.04731918758175942,-0.2,5,0,4,1
ALB,3,,,0,0,0,0
ALB,4,-0.0062749766242863846,,2,0,1,1
ALB,5,,,0,0,0,0
ALB,6,0.0015111494794426755,,1,0,1,0
ALB,8,,,0,0,0,0
ALB,9,,,0,0,0,0
ALB,10,-0.016087669553578966,,1,0,0,1
ALB,11,,,0,0,0,0
ALB,12,0.13364632237872245,,2,1,1,0
ALB,13,0.003560482641605207,,2,0,2,0
ALB,14,-0.0011215207090067652,-0.2,5,0,4,1
ALB,15,0.010802650223802434,0.42857142857142855,7,3,4,0
ALB,16,0.003820414282297378,0.2,5,1,4,0
ALB,17,-0.0020052404573037692,,2,0,2,0
ALB,18,-0.0060235975556064735,-0.5,4,0,2,2
ALB,19,-0.021266670136688325,-0.8,5,0,1,4
ALB,20,-0.00729591275208126,-0.4444444444444444,9,0,5,4
ALB,21,-0.008450692886793143,-0.2222222222222222,9,1,5,3
ALB,22,-0.007903041431603154,-0.125,8,0,7,1
ALB,23,-0.008049353006585876,-0.375,8,0,5,3
ALB,24,-0.008458323014283784,-0.16666666666666666,6,1,3,2
ALB,25,-0.003897688632159358,-0.3333333333333333,3,0,2,1
AND,1,1.744385502484535e-17,,1,0,1,0
AND,2,1.687641752875337e-17,,2,0,2,0
AND,3,,,0,0,0,0
AND,4,,,0,0,0,0
AND,5,,,0,0,0,0
AND,6,,,0,0,0,0
AND,8,,,0,0,0,0
AND,9,,,0,0,0,0
AND,10,,,0,0,0,0
AND,11,,,0,0,0,0
AND,12,-0.29797730829406066,,2,0,1,1
AND,13,,,0,0,0,0
AND,14,,,0,0,0,0
AND,15,,,0,0,0,0
AND,16,,,0,0,0,0
AND,17,,,0,0,0,0
AND,18,,,0,0,0,0
AND,19,,,0,0,0,0
AND,20,1.6660880008405055e-17,,1,0,1,0
AND,21,-0.0028934441072222443,,1,0,1,0
AND,22,-6.202266273942034e-17,,2,0,2,0
AND,23,-3.5042540522021386e-17,0.0,3,0,3,0
AND,24,-0.0014467220536111013,,2,0,2,0
AND,25,,,0,0,0,0
ARM,1,-0.005437053019668793,-0.4,5,0,3,2
ARM,2,0.006631229046056002,0.5,4,2,2,0
ARM,3,,,0,0,0,0
ARM,4,-0.020308583364968526,,1,0,0,1
ARM,5,,,0,0,0,0
ARM,6,,,0,0,0,0
ARM,8,,,0,0,0,0
ARM,9,,,0,0,0,0
ARM,10,-0.023135065257122438,,1,0,0,1
ARM,11,,,0,0,0,0
ARM,12,0.009134491507976602,0.3333333333333333,3,1,2,0
ARM,13,-0.00044799104553068243,,2,0,2,0
ARM,14,0.005650063016120521,0.3333333333333333,3,1,2,0
ARM,15,-0.019955208297158234,-0.8,5,0,1,4
ARM,16,0.009546355638306027,0.0,4,2,0,2
ARM,17,-0.014083411649278963,,1,0,0,1
ARM,18,-0.017931314046155136,-0.3333333333333333,3,0,2,1
ARM,19,-0.02135192866930082,-0.4,5,1,1,3
ARM,20,-0.0007837073342141894,0.0,9,0,9,0
ARM,21,-0.0129977674159437,-0.4444444444444444,9,1,3,5
ARM,22,-0.007530130592454568,-0.25,8,0,6,2
ARM,23,-0.004919779761462417,-0.25,8,0,6,2
ARM,24,-0.014478727424744283,-0.5,6,0,3,3
ARM,25,-0.008748716426585142,,2,0,1,1
ATG,1,1.744385502484535e-17,,1,0,1,0
ATG,2,0.0009515623412129143,0.0,3,0,3,0
ATG,3,,,0,0,0,0
ATG,4,0.0022347565602993604,,1,0,1,0
ATG,5,,,0,0,0,0
ATG,6,0.0022347565602993604,,1,0,1,0
ATG,8,,,0,0,0,0
ATG,9,,,0,0,0,0
ATG,10,,,0,0,0,0
ATG,11,,,0,0,0,0
ATG,12,0.0010758998435054692,,2,0,2,0
ATG,13,,,0,0,0,0
ATG,14,-3.7308469811344344e-05,,2,0,2,0
ATG,15,0.0011785059322062079,,2,0,2,0
ATG,16,0.0028546870236387093,,1,0,1,0
ATG,17,-0.00313456898044857,,1,0,1,0
ATG,18,0.002544372204699688,,1,0,1,0
ATG,19,,,0,0,0,0
ATG,20,-0.024871698375286803,,1,0,0,1
ATG,21,-0.037711221530765754,,1,0,0,1
ATG,22,1.4858307362820283e-17,,2,0,2,0
ATG,23,-2.2194048001678756e-17,0.0,3,0,3,0
ATG,24,-0.018855610765382873,,2,0,1,1
ATG,25,-0.00046705767950456676,,1,0,1,0
BDI,1,0.06201457226037941,0.2,5,2,2,1
BDI,2,0.0883873423508298,0.25,4,2,1,1
BDI,3,,,0,0,0,0
