iso3,category,year,category_score
NAM,Accountability,2005,0.5478361692
NAM,Economic and fiscal governance,2005,0.4118708256
NAM,Political foundations,2005,0.5610828995
NAM,Rule of law,2005,0.5733563811
NAM,State capacity,2005,0.484617394
NCL,Accountability,2005,0.5037558685
NCL,Economic and fiscal governance,2005,0.1840963225
NCL,Political foundations,2005,0.5457746479
NCL,State capacity,2005,0.58923107
NER,Accountability,2005,0.514565652
NER,Economic and fiscal governance,2005,0.3499030517
NER,Political foundations,2005,0.4635113113
NER,Rule of law,2005,0.4989770701
NER,State capacity,2005,0.2695319373
NGA,Accountability,2005,0.4736236323
NGA,Economic and fiscal governance,2005,0.3988059482
NGA,Political foundations,2005,0.4367579554
NGA,Rule of law,2005,0.4067325723
NGA,State capacity,2005,0.3144626091
NIC,Accountability,2005,0.5033850692
NIC,Economic and fiscal governance,2005,0.5207158276
NIC,Political foundations,2005,0.4552897034
NIC,Rule of law,2005,0.3931748917
NIC,State capacity,2005,0.4429419092
NLD,Accountability,2005,0.6453929848
NLD,Economic and fiscal governance,2005,0.6553506919
NLD,Political foundations,2005,0.6380323744
NLD,Rule of law,2005,0.7254981302
NLD,State capacity,2005,0.6811392216
NOR,Accountability,2005,0.715857237
NOR,Economic and fiscal governance,2005,0.565847741
NOR,Political foundations,2005,0.6672506253
NOR,Rule of law,2005,0.7641841513
NOR,State capacity,2005,0.6763900214
NPL,Accountability,2005,0.4365298954
NPL,Economic and fiscal governance,2005,0.4183917434
NPL,Political foundations,2005,0.4333789066
NPL,Rule of law,2005,0.3753493918
NPL,State capacity,2005,0.3898143758
NRU,Accountability,2005,0.6029047728
NRU,Economic and fiscal governance,2005,0.07280293032
NRU,Political foundations,2005,0.5751764784
NRU,Rule of law,2005,0.6635952193
NRU,State capacity,2005,0.471932258
NZL,Accountability,2005,0.6382575873
NZL,Economic and fiscal governance,2005,0.5870181144
NZL,Political foundations,2005,0.6078033462
NZL,Rule of law,2005,0.7561765667
NZL,State capacity,2005,0.6842865048
OMN,Accountability,2005,0.2946680963
OMN,Economic and fiscal governance,2005,0.4310352667
OMN,Political foundations,2005,0.4286644273
OMN,Rule of law,2005,0.506970855
OMN,State capacity,2005,0.5494957859
PAK,Accountability,2005,0.4035648168
PAK,Economic and fiscal governance,2005,0.3770589432
PAK,Political foundations,2005,0.274562485
PAK,Rule of law,2005,0.3682225196
PAK,State capacity,2005,0.3246071962
PAN,Accountability,2005,0.531835337
PAN,Economic and fiscal governance,2005,0.4974924659
PAN,Political foundations,2005,0.5195536707
PAN,Rule of law,2005,0.5103689254
PAN,State capacity,2005,0.5115079367
PER,Accountability,2005,0.5558267997
PER,Economic and fiscal governance,2005,0.5549322857
PER,Political foundations,2005,0.4412626159
PER,Rule of law,2005,0.5114435486
PER,State capacity,2005,0.5065121311
PHL,Accountability,2005,0.490445151
PHL,Economic and fiscal governance,2005,0.5088405393
PHL,Political foundations,2005,0.3532655446
PHL,Rule of law,2005,0.3952474471
PHL,State capacity,2005,0.4728267362
PLW,Accountability,2005,0.6029047728
PLW,Economic and fiscal governance,2005,0.3464467924
PLW,Political foundations,2005,0.5751764784
PLW,Rule of law,2005,0.5428006351
PLW,State capacity,2005,0.5909264787
PNG,Accountability,2005,0.4808924342
PNG,Economic and fiscal governance,2005,0.3429551539
PNG,Political foundations,2005,0.5126353323
PNG,Rule of law,2005,0.4750519266
PNG,State capacity,2005,0.3215484527
POL,Accountability,2005,0.6102191041
POL,Economic and fiscal governance,2005,0.5969012036
POL,Political foundations,2005,0.610074014
POL,Rule of law,2005,0.6519352329
POL,State capacity,2005,0.6148046647
PRI,Accountability,2005,0.5037558685
PRI,Economic and fiscal governance,2005,0.5086616968
PRI,Political foundations,2005,0.5516465801
PRI,Rule of law,2005,0.1092995169
PRI,State capacity,2005,0.6632877254
PRT,Accountability,2005,0.6539796691
PRT,Economic and fiscal governance,2005,0.5807403725
PRT,Political foundations,2005,0.6332188832
PRT,Rule of law,2005,0.6502896421
PRT,State capacity,2005,0.638070846
PRY,Accountability,2005,0.4832309384
PRY,Economic and fiscal governance,2005,0.4741705357
PRY,Political foundations,2005,0.3904963161
PRY,Rule of law,2005,0.4086758857
PRY,State capacity,2005,0.4656358542
PSE,Accountability,2005,0.4560801382
PSE,Economic and fiscal governance,2005,0.4426373212
PSE,Political foundations,2005,0.4443384081
PSE,Rule of law,2005,0.4892803852
PSE,State capacity,2005,0.301050761
PYF,Accountability,2005,0.5037558685
PYF,Economic and fiscal governance,2005,0.2170357604
PYF,Political foundations,2005,0.5457746479
PYF,State capacity,2005,0.6366730927
QAT,Accountability,2005,0.2318028219
QAT,Economic and fiscal governance,2005,0.3925987277
QAT,Political foundations,2005,0.3325388519
QAT,Rule of law,2005,0.4778905205
QAT,State capacity,2005,0.5649216589
ROU,Accountability,2005,0.5116305224
ROU,Economic and fiscal governance,2005,0.4990270301
ROU,Political foundations,2005,0.5546860807
ROU,Rule of law,2005,0.5328077084
ROU,State capacity,2005,0.5419992448
RUS,Accountability,2005,0.3803657486
RUS,Economic and fiscal governance,2005,0.3325645966
RUS,Political foundations,2005,0.3994309558
RUS,Rule of law,2005,0.3947024801
RUS,State capacity,2005,0.5255601654
RWA,Accountability,2005,0.3899018061
RWA,Economic and fiscal governance,2005,0.3069514693
RWA,Political foundations,2005,0.3928976421
RWA,Rule of law,2005,0.3929533827
RWA,State capacity,2005,0.4585857041
SAU,Accountability,2005,0.2125390859
SAU,Economic and fiscal governance,2005,0.3384471949
SAU,Political foundations,2005,0.3507096565
SAU,Rule of law,2005,0.3975666432
SAU,State capacity,2005,0.5349546435
SDN,Accountability,2005,0.2620474973
SDN,Economic and fiscal governance,2005,0.1867238218
SDN,Political foundations,2005,0.2825545145
SDN,Rule of law,2005,0.2197027067
SDN,State capacity,2005,0.1983111944
SEN,Accountability,2005,0.5651507995
SEN,Economic and fiscal governance,2005,0.4033347277
SEN,Political foundations,2005,0.4976967661
SEN,Rule of law,2005,0.5522272094
SEN,State capacity,2005,0.4020358442
SGP,Accountability,2005,0.4398563906
SGP,Economic and fiscal governance,2005,0.5311256533
SGP,Political foundations,2005,0.5720031913
SGP,Rule of law,2005,0.6671700075
SGP,State capacity,2005,0.6298506241
SLB,Accountability,2005,0.480021081
SLB,Economic and fiscal governance,2005,0.2964550799
SLB,Political foundations,2005,0.4940321738
SLB,Rule of law,2005,0.5081086148
SLB,State capacity,2005,0.3585962247
SLE,Accountability,2005,0.5059864313
SLE,Economic and fiscal governance,2005,0.3703152338
SLE,Political foundations,2005,0.4276221678
SLE,Rule of law,2005,0.4427808191
SLE,State capacity,2005,0.3247171996
SLV,Accountability,2005,0.4735748962
SLV,Economic and fiscal governance,2005,0.5313913926
SLV,Political foundations,2005,0.4688261553
SLV,Rule of law,2005,0.4246758274
SLV,State capacity,2005,0.4945125232
SMR,Accountability,2005,0.6029047728
SMR,Economic and fiscal governance,2005,0.2791820754
SMR,Political foundations,2005,0.5751764784
SMR,Rule of law,2005,0.8466991413
SMR,State capacity,2005,0.5919776402
SOM,Accountability,2005,0.3142408681
SOM,Economic and fiscal governance,2005,0.3529862185
SOM,Political foundations,2005,0.3758275402
SOM,Rule of law,2005,0.2171195916
SOM,State capacity,2005,0.09800329275
SRB,Accountability,2005,0.5492150295
SRB,Economic and fiscal governance,2005,0.3825623198
SRB,Political foundations,2005,0.5168781859
SRB,Rule of law,2005,0.5441653271
SRB,State capacity,2005,0.5296228617
SSD,Accountability,2005,0.5037558685
SSD,Economic and fiscal governance,2005,0.03130669261
SSD,Political foundations,2005,0.5457746479
SSD,State capacity,2005,0
STP,Accountability,2005,0.5279011233
STP,Economic and fiscal governance,2005,0.373137309
STP,Political foundations,2005,0.4725796373
STP,Rule of law,2005,0.5584366953
STP,State capacity,2005,0.4934559768
SUR,Accountability,2005,0.5606124809
SUR,Economic and fiscal governance,2005,0.3035135352
SUR,Political foundations,2005,0.5453655583
SUR,Rule of law,2005,0.5819967801
SUR,State capacity,2005,0.4826134685
SVK,Accountability,2005,0.5923153953
SVK,Economic and fiscal governance,2005,0.5987784374
SVK,Political foundations,2005,0.571899864
SVK,Rule of law,2005,0.6197393817
SVK,State capacity,2005,0.6291435931
SVN,Accountability,2005,0.6056743803
SVN,Economic and fiscal governance,2005,0.5311141234
SVN,Political foundations,2005,0.6440056332
SVN,Rule of law,2005,0.629952613
SVN,State capacity,2005,0.6101263978
SWE,Accountability,2005,0.6982433374
SWE,Economic and fiscal governance,2005,0.6352436266
SWE,Political foundations,2005,0.6544981141
SWE,Rule of law,2005,0.7397851187
SWE,State capacity,2005,0.6980969415
SWZ,Accountability,2005,0.3131825113
SWZ,Economic and fiscal governance,2005,0.3660400731
SWZ,Political foundations,2005,0.3576045357
SWZ,Rule of law,2005,0.3563002647
SWZ,State capacity,2005,0.4087042369
SXM,Accountability,2005,0.5037558685
SXM,Economic and fiscal governance,2005,0.0205399061
SXM,Political foundations,2005,0.5457746479
SXM,State capacity,2005,0.5916977913
SYC,Accountability,2005,0.4693316296
SYC,Economic and fiscal governance,2005,0.3296299468
SYC,Political foundations,2005,0.5430217952
SYC,Rule of law,2005,0.505074206
SYC,State capacity,2005,0.5703919888
SYR,Accountability,2005,0.2129352946
SYR,Economic and fiscal governance,2005,0.2403907037
SYR,Political foundations,2005,0.346629368
SYR,Rule of law,2005,0.324044746
SYR,State capacity,2005,0.4345896373
TCA,Accountability,2005,0.5037558685
TCA,Economic and fiscal governance,2005,0.1450286192
TCA,Political foundations,2005,0.5457746479
TCA,Rule of law,2005,0.9913446055
TCA,State capacity,2005,0.5840367849
TCD,Accountability,2005,0.3270017285
TCD,Economic and fiscal governance,2005,0.3660550482
TCD,Political foundations,2005,0.2959754299
TCD,Rule of law,2005,0.3181004607
TCD,State capacity,2005,0.1698510243
TGO,Accountability,2005,0.3970857138
TGO,Economic and fiscal governance,2005,0.3410468426
TGO,Political foundations,2005,0.4380015529
TGO,Rule of law,2005,0.4068404486
TGO,State capacity,2005,0.295179594
THA,Accountability,2005,0.4692806782
THA,Economic and fiscal governance,2005,0.4002962369
THA,Political foundations,2005,0.4347093726
THA,Rule of law,2005,0.4475103862
THA,State capacity,2005,0.5284846799
TJK,Accountability,2005,0.2970405862
TJK,Economic and fiscal governance,2005,0.2605543403
TJK,Political foundations,2005,0.3485559272
TJK,Rule of law,2005,0.3268609627
TJK,State capacity,2005,0.4217171792
TLS,Accountability,2005,0.484397593
TLS,Economic and fiscal governance,2005,0.3771057614
TLS,Political foundations,2005,0.4939843142
TLS,Rule of law,2005,0.5058090465
TLS,State capacity,2005,0.3788682356
TON,Accountability,2005,0.6029047728
TON,Economic and fiscal governance,2005,0.2423355645
TON,Political foundations,2005,0.5595606893
TON,Rule of law,2005,0.5548823083
TON,State capacity,2005,0.4992122342
TTO,Accountability,2005,0.5791955665
TTO,Economic and fiscal governance,2005,0.4302835707
TTO,Political foundations,2005,0.5554323945
TTO,Rule of law,2005,0.5734719434
TTO,State capacity,2005,0.5488229469
TUN,Accountability,2005,0.3142026947
TUN,Economic and fiscal governance,2005,0.3754029499
TUN,Political foundations,2005,0.4739960278
TUN,Rule of law,2005,0.4394498052
TUN,State capacity,2005,0.5012932557
TUR,Accountability,2005,0.5026309996
TUR,Economic and fiscal governance,2005,0.4892110847
TUR,Political foundations,2005,0.4825064361
TUR,Rule of law,2005,0.5130561009
TUR,State capacity,2005,0.5524786609
TUV,Accountability,2005,0.6029047728
TUV,Economic and fiscal governance,2005,0.3181164064
TUV,Political foundations,2005,0.5900751719
TUV,Rule of law,2005,0.6531826578
TUV,State capacity,2005,0.4736628964
TZA,Accountability,2005,0.5097860117
TZA,Economic and fiscal governance,2005,0.377326204
TZA,Political foundations,2005,0.5328644901
TZA,Rule of law,2005,0.4958390414
TZA,State capacity,2005,0.4064633657
UGA,Accountability,2005,0.4513842784
UGA,Economic and fiscal governance,2005,0.4125486867
UGA,Political foundations,2005,0.3990947768
UGA,Rule of law,2005,0.3870238801
UGA,State capacity,2005,0.4279547036
UKR,Accountability,2005,0.4763402927
UKR,Economic and fiscal governance,2005,0.4174442373
UKR,Political foundations,2005,0.4664150409
UKR,Rule of law,2005,0.4354558887
UKR,State capacity,2005,0.5011510286
URY,Accountability,2005,0.6486482822
URY,Economic and fiscal governance,2005,0.4591798135
URY,Political foundations,2005,0.6553423261
URY,Rule of law,2005,0.6894235157
URY,State capacity,2005,0.6396623245
USA,Accountability,2005,0.6373502717
USA,Economic and fiscal governance,2005,0.6090929735
USA,Political foundations,2005,0.5853680969
USA,Rule of law,2005,0.6487928439
USA,State capacity,2005,0.6756499445
UZB,Accountability,2005,0.1982845227
UZB,Economic and fiscal governance,2005,0.2665833739
UZB,Political foundations,2005,0.3521699832
UZB,Rule of law,2005,0.2703426404
UZB,State capacity,2005,0.4980389953
VCT,Accountability,2005,0.6029047728
VCT,Economic and fiscal governance,2005,0.4074604398
VCT,Political foundations,2005,0.5827379057
VCT,Rule of law,2005,0.5724326906
VCT,State capacity,2005,0.6005806365
VEN,Accountability,2005,0.4013767015
VEN,Economic and fiscal governance,2005,0.3392391345
VEN,Political foundations,2005,0.419393793
VEN,Rule of law,2005,0.3034149296
VEN,State capacity,2005,0.4734159128
VGB,Accountability,2005,0.5037558685
VGB,Economic and fiscal governance,2005,0.1450286192
VGB,Political foundations,2005,0.5457746479
VGB,Rule of law,2005,0.1372785829
VGB,State capacity,2005,0.616328765
VIR,Accountability,2005,0.5037558685
VIR,Economic and fiscal governance,2005,0.5289596058
VIR,Political foundations,2005,0.553693269
VIR,Rule of law,2005,0.05334138486
VIR,State capacity,2005,0.668699043
VNM,Accountability,2005,0.3894078868
VNM,Economic and fiscal governance,2005,0.282636358
VNM,Political foundations,2005,0.4458293954
VNM,Rule of law,2005,0.4194085819
VNM,State capacity,2005,0.5015137915
VUT,Accountability,2005,0.5445566674
VUT,Economic and fiscal governance,2005,0.3981580066
VUT,Political foundations,2005,0.6210518492
VUT,Rule of law,2005,0.5712791489
VUT,State capacity,2005,0.5529976285
WSM,Accountability,2005,0.6029047728
WSM,Economic and fiscal governance,2005,0.3663192359
WSM,Political foundations,2005,0.5785985937
WSM,Rule of law,2005,0.6427026256
WSM,State capacity,2005,0.490510358
XKX,Accountability,2005,0.4602493309
XKX,Economic and fiscal governance,2005,0.2403198744
XKX,Political foundations,2005,0.481762764
XKX,Rule of law,2005,0.4496090596
XKX,State capacity,2005,0.3528330425
YEM,Accountability,2005,0.3418941354
YEM,Economic and fiscal governance,2005,0.372096529
YEM,Political foundations,2005,0.4042540934
YEM,Rule of law,2005,0.3372223392
YEM,State capacity,2005,0.2426244468
ZAF,Accountability,2005,0.5932746667
ZAF,Economic and fiscal governance,2005,0.4796964165
ZAF,Political foundations,2005,0.5278444304
ZAF,Rule of law,2005,0.5181856869
ZAF,State capacity,2005,0.5379060347
ZMB,Accountability,2005,0.5140817453
ZMB,Economic and fiscal governance,2005,0.4011453145
ZMB,Political foundations,2005,0.4644478513
ZMB,Rule of law,2005,0.5121106795
ZMB,State capacity,2005,0.4231195651
ZWE,Accountability,2005,0.3874575909
ZWE,Economic and fiscal governance,2005,0.2287580716
ZWE,Political foundations,2005,0.4116052503
ZWE,Rule of law,2005,0.3448750927
ZWE,State capacity,2005,0.3769298779
ABW,Accountability,2006,0.5037558685
ABW,Economic and fiscal governance,2006,0.3539574354
ABW,Political foundations,2006,0.5917555906
ABW,Rule of law,2006,0.3613123994
ABW,State capacity,2006,0.6532994274
AFG,Accountability,2006,0.4143939471
AFG,Economic and fiscal governance,2006,0.4009461272
AFG,Political foundations,2006,0.3350750795
AFG,Rule of law,2006,0.2949425115
AFG,State capacity,2006,0.226228848
AGO,Accountability,2006,0.3307575346
AGO,Economic and fiscal governance,2006,0.2951878136
AGO,Political foundations,2006,0.3681274305
AGO,Rule of law,2006,0.3762834256
AGO,State capacity,2006,0.31548074
ALB,Accountability,2006,0.5445114336
ALB,Economic and fiscal governance,2006,0.4930763131
ALB,Political foundations,2006,0.5047028882
ALB,Rule of law,2006,0.4716307113
ALB,State capacity,2006,0.5161395056
AND,Accountability,2006,0.6029047728
AND,Economic and fiscal governance,2006,0.331704645
AND,Political foundations,2006,0.5902210654
AND,Rule of law,2006,0.6205280046
AND,State capacity,2006,0.6213488225
ARE,Accountability,2006,0.2793279793
ARE,Economic and fiscal governance,2006,0.4015463998
ARE,Political foundations,2006,0.4445814044
ARE,Rule of law,2006,0.4630753344
ARE,State capacity,2006,0.5871585868
ARG,Accountability,2006,0.5718429652
ARG,Economic and fiscal governance,2006,0.4769266281
ARG,Political foundations,2006,0.5938560157
ARG,Rule of law,2006,0.4976470348
ARG,State capacity,2006,0.5801590053
ARM,Accountability,2006,0.4035675733
ARM,Economic and fiscal governance,2006,0.5134430022
ARM,Political foundations,2006,0.4586085582
ARM,Rule of law,2006,0.4398545549
ARM,State capacity,2006,0.5045445773
ASM,Accountability,2006,0.5037558685
ASM,Economic and fiscal governance,2006,0.4458011944
